"","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"42209",12.484,12.105,10.056,16.667,16.045,11.94,11.043,13.686,13.215,9.594,9.594
"42210",14.148,16.585,11.883,16.237,12.755,10.298,11.605,12.143,13.138,11.331,10.298
"42211",14.156,18.922,11.502,15.682,11.641,11.006,10.9,11.656,12.812,12.216,10.9
"42212",12.699,15.684,12.03,17.484,8.526,12.583,9.929,13.034,13.415,10.642,8.526
"42213",12.798,13.832,10.06,17.518,8.642,11.18,10.997,11.627,14.351,10.28,8.642
"42214",13.443,12.969,11.835,13.232,9.401,8.514,9.83,11.083,14.926,12.122,8.514
"42215",13.352,13.026,8.793,15.335,13.468,8.793,10.13,11.796,11.737,9.232,8.793
"42216",16.287,13.002,10.887,14.701,13.445,8.749,9.278,13.344,12.597,9.596,8.749
"42217",15.713,12.603,11.023,13.495,14.417,8.851,10.652,12.752,10.545,10.333,8.851
"42218",13.946,10.123,8.48,12.844,13.424,7.946,9.525,13.739,10.534,10.005,7.946
"42219",14.719,9.916,8.443,10.908,12.506,12.352,10.646,14.542,11.015,12.378,8.443
"42220",14.759,10.645,9.904,10.389,15.143,11.666,13.89,12.296,8.659,12.176,8.659
"42221",15.584,11.66,9.335,15.498,16.655,8.829,13.963,13.521,7.963,11.984,7.963
"42222",13.301,12.087,8.311,12.611,18.827,9.623,11.486,8.982,8.155,8.119,8.119
"42223",17.362,11.662,9.55,12.402,18.628,10.56,9.373,8.075,10.435,9.579,8.075
"42224",15.547,9.871,9.714,11.364,18.199,8.224,12.086,8.213,9.37,9.027,8.213
"42225",17.356,8.752,9.609,10.589,18.233,8.886,12.628,12.788,8.717,9.1,8.717
"42226",17.696,9.757,13.443,9.929,15.604,7.296,9.725,11.466,10.748,11.192,7.296
"42227",14.46,10.772,13.136,10.15,16.226,7.418,9.584,11.002,9.501,7.198,7.198
"42228",15.427,10.067,12.347,10.451,18.557,7.884,9.857,11.195,12.218,8.194,7.884
"42229",14.068,10.723,12.718,10.114,18.05,10.432,8.616,10.179,13.743,11.294,8.616
"42230",12.863,10.084,12.296,12.438,16.924,9.884,9.476,9.373,14.441,11.72,9.373
"42231",12.929,11.108,11.211,10.615,17.982,9.828,10.458,9.529,17.643,7.969,7.969
"42232",11.891,12.152,7.835,10.795,14.619,11.054,10.907,8.393,19.3,12.583,7.835
"42233",14.393,10.254,9.148,11.042,15.918,9.756,7.431,9.917,21.19,8.597,7.431
"42234",12.577,12.492,7.68,10.056,15.996,10.316,8.657,11.852,16.905,11.904,7.68
"42235",12.388,13.344,8.475,10.005,17.867,9.118,7.609,12.745,15.666,11.194,7.609
"42236",13.426,14.409,7.712,10.285,15.865,12.971,7.634,11.933,16.684,11.216,7.634
"42237",13.186,14.46,9.261,11.224,10.394,13.071,8.875,13.989,14.279,11.43,8.875
"42238",14.323,11.284,9.838,11.79,12.683,13.301,11.479,13.792,12.715,11.149,9.838
"42239",13.754,14.281,9.95,11.73,11.346,13.759,11.914,12.73,10.808,11.628,9.95
"42240",14.229,15.185,11.046,9.018,10.146,13.204,10.026,11.083,13.397,12.386,9.018
"42241",12.596,14.947,9.766,9.332,13.39,12.296,8.558,9.125,19.628,10.95,8.558
"42242",13.524,13.414,8.877,8.028,11.522,10.645,8.988,8.439,18.433,7.975,7.975
"42243",18.08,13.206,8.88,8.967,12.281,14.498,9.285,7.444,14.401,10.551,7.444
"42244",21.22,11.658,7.82,5.972,10.023,14.318,8.141,7.922,11.733,11.222,5.972
"42245",21.303,13.62,10.169,8.091,13.449,11.501,6.909,6.435,9.068,12.42,6.435
"42246",18.461,15.707,9.636,8.471,12.096,8.803,8.727,8.23,11.338,12.27,8.23
"42247",18.704,14.228,9.05,7.134,12.946,8.611,7.24,10.155,11.084,11.59,7.134
"42248",17.821,11.74,10.405,10.988,11.181,9.465,8.332,11.276,13.653,10.816,8.332
"42249",17.686,9.693,11.054,7.629,10.596,12.921,4.814,10.885,13.122,11.927,4.814
"42250",15.05,10.469,8.748,8.992,8.187,12.937,6.091,10.4,13.695,12.576,6.091
"42251",10.765,10.496,6.228,9.19,9.118,12.755,6.008,11.133,13.605,13.122,6.008
"42252",10.701,11.406,7.397,7.906,10.415,12.559,6.261,14.025,13.984,10.476,6.261
"42253",12.084,11.495,7.167,9.735,10.028,13.061,10.14,14.251,13.713,12.276,7.167
"42254",11.944,10.619,9.361,8.766,13.172,11.277,8.515,14.577,12.101,11.885,8.515
"42255",9.986,13.304,9.531,4.821,13.049,7.798,7.28,10.691,13.401,9.335,4.821
"42256",10.596,13.458,10.011,8.467,9.948,10.142,8.169,11.633,9.585,11.578,8.169
"42257",9.897,13.205,9.914,8.26,8.626,8.789,7.324,11.412,7.683,10.788,7.324
"42258",11.19,15.098,10.592,10.298,5.484,6.457,11.69,11.172,8.78,10.274,5.484
"42259",11.018,14.646,9.442,10.172,9.265,8.616,13.184,11.11,9.167,10.908,8.616
"42260",11.523,12.36,7.969,12.394,11.503,9.118,14.498,16.123,6.276,10.963,6.276
"42261",7.416,11.403,12.234,10.818,12.6,5.141,14.008,12.256,9.742,10.611,5.141
"42262",9.069,11.169,11.922,10.153,11.481,9.814,10.451,14.173,8.41,9.434,8.41
"42263",6.251,10.2,11.052,10.221,8.367,11.647,8.468,13.255,7.425,12.296,6.251
"42264",8.004,12.174,10.448,12.015,9.277,13.391,11.17,13.118,10.48,11.807,8.004
"42265",9.083,11.214,12.29,12.864,8.986,13,13.295,16.599,9.087,8.796,8.796
"42266",8.009,14.42,9.52,12.219,8.683,11.782,16.879,15.198,8.771,7.646,7.646
"42267",6.14,12.533,9.402,12.691,6.271,11.022,14.398,13.595,8.361,9.016,6.14
"42268",8.936,10.263,12.576,9.317,5.263,12.364,16.845,17.009,8.058,11.153,5.263
"42269",10.886,6.202,10.438,10.731,12.618,11.796,12.873,14.688,7.39,9.197,6.202
"42270",11.023,7.773,9.362,7.652,11.842,11.739,10.121,14.628,7.53,10.388,7.53
"42271",10.537,9.212,8.12,13.125,14.119,10.789,17,11.732,11.688,11.729,8.12
"42272",10.802,9.483,10.581,10.981,9.16,10.808,15.682,13.546,10.74,10.363,9.16
"42273",7.402,10.155,6.548,12.757,13.589,10.04,10.821,11.768,9.059,9.298,6.548
"42274",9.284,14.543,8.084,13.773,10.405,10.347,8.782,10.46,9.592,10.492,8.084
"42275",8.167,15.935,10.706,13.103,10.259,9.669,7.577,12.816,7.962,13.059,7.577
"42276",7.926,14.52,10.127,10.399,7.892,13.07,6.639,13.523,6.453,9.104,6.453
"42277",9.7,10.457,10.372,9.937,7.92,8.153,8.577,11.157,4.055,11.89,4.055
"42278",11.53,9.51,7.362,8.478,5.325,9.968,8.544,10.761,6.411,10.916,5.325
"42279",10.695,7.352,6.518,7.946,4.389,10.632,7.353,12.919,5.289,9.883,4.389
"42280",13.05,9.302,11.834,7.525,6.769,6.179,9.611,10.072,7.092,10.282,6.179
"42281",11.729,5.989,9.466,9.484,5.03,7.179,12.62,10.636,4.561,10.068,4.561
"42282",15.184,8.635,10.91,8.629,10.849,8.187,13.963,10.495,6.424,8.405,6.424
"42283",13.784,6.995,11.869,8.374,7.807,10.551,16.445,12.472,6.385,11.965,6.385
"42284",12.62,7.107,10.814,9.811,9.93,13.093,18.317,7.632,6.251,10.518,6.251
"42285",6.134,7.953,8.176,6.172,10.951,8.025,15.321,5.994,8.122,10.807,5.994
"42286",5.038,8.116,4.513,8.126,9.352,8.633,9.092,10.896,9.168,10.137,4.513
"42287",4.558,10.138,3.76,7.504,11.502,11.563,11.083,7.764,9.454,12.157,3.76
"42288",5.729,9.612,6.559,8.217,13.927,11.031,11.611,10.592,9.804,11.554,5.729
"42289",7.418,8.349,6.7,9.777,14.419,8.726,11.455,10.429,14.018,9.87,6.7
"42290",6.292,5.546,5.311,5.965,9.019,7.637,8.002,10.415,10.502,8.112,5.311
"42291",8.846,8.401,9.144,9.77,7.744,7.129,7.664,8.178,9.872,8.515,7.129
"42292",9.705,3.806,12.369,4.591,5.795,13.707,5.199,7.475,11.288,8.307,3.806
"42293",10.32,4.219,10.245,7.62,5.324,12.245,5.878,7.378,9.744,10.382,4.219
"42294",7.816,5.828,8.429,6.07,8.187,11.257,6,12.196,8.215,7.821,5.828
"42295",4.105,8.388,9.845,3.953,6.052,7.839,9.624,9.944,9.344,13.315,3.953
"42296",4.081,5.536,10.07,8.961,8.283,7.602,10.496,7.626,9.175,13.873,4.081
"42297",9.062,4.582,10.608,7.025,11.157,11.821,4.837,10.357,8.971,9.691,4.582
"42298",7.629,4.87,11.099,3.713,13.43,9.628,5.648,12.61,6.825,4.97,3.713
"42299",2.851,4.721,12.463,4.088,11.381,9.084,4.186,10.628,5.371,6.414,2.851
"42300",0.113,9.73,10.37,2.793,15.383,5.115,3.128,9.551,4.716,7.518,0.113
"42301",2.493,11.686,9.086,3.691,12.585,6.405,5.007,7.642,4.999,6.591,2.493
"42302",3.936,7.379,8.97,5.86,6.893,10.903,6.312,8.268,5.8,7.411,3.936
"42303",5.049,4.054,11.036,3.923,8.679,9.207,5.341,8.692,6.959,4.403,3.923
"42304",2.715,1.676,7.584,14.68,7.93,1.693,6.508,8.174,3.776,4.404,1.676
"42305",1.595,5.231,7.743,11.093,8.344,2.223,9.524,5.948,4.947,4.972,1.595
"42306",3.259,5.653,9.446,7.498,8.367,6.543,5.594,6.58,10.187,6.197,3.259
"42307",3.689,7.701,15.337,5.04,6.076,5.37,4.271,7.783,9.712,9.204,3.689
"42308",1.401,6.762,15.797,8.078,5,4.192,5.335,8.741,11.598,7.188,1.401
"42309",1.645,5.269,11.818,5.316,5.008,4.57,8.037,7.618,11.955,6.385,1.645
"42310",3.286,6.112,6.076,4.143,5.985,6.689,8.392,10.124,11.885,7.535,3.286
"42311",3.414,5.961,3.518,2.49,8.961,6.541,6.086,6.46,8.006,5.316,2.49
"42312",3.933,1.669,2.365,3.635,5.228,4.428,10.24,8.437,11.242,2.385,1.669
"42313",3.719,3.915,-0.229,6.637,8.521,7.251,6.235,11.275,10.323,6.3,-0.229
"42314",3.39,4.08,-0.883,3.023,4.29,3.774,2.699,8.268,6.503,10.486,-0.883
"42315",4.126,7.01,-0.685,7.135,6.661,4.159,7.464,7.987,10.912,8.759,-0.685
"42316",10.454,8.108,2.677,8.758,13.191,6.446,9.267,4.98,11.655,5.713,2.677
"42317",10.173,1.208,2.464,6.763,8.027,5.26,5.356,4.578,8.58,2.691,1.208
"42318",9.695,1.412,4.457,5.018,9.952,4.65,2.044,8.208,5.448,3.932,1.412
"42319",11.008,1.941,6.951,5.335,12.678,5.444,2.237,7.967,5.221,8.704,1.941
"42320",6.822,4.805,0.519,7.2,4.703,4.834,-2.844,8.612,5.654,7.629,-2.844
"42321",2.85,9.208,-0.486,6.753,3.702,4.336,-2.221,6.366,6.394,7.778,-2.221
"42322",1.298,11.751,-0.138,8.943,5.396,1.992,-2.521,4.832,10.972,2.304,-2.521
"42323",2.497,9.48,2.748,7.508,6.241,4.438,3.817,4.738,1.111,2.658,1.111
"42324",1.381,10.597,4.105,8.327,5.142,6.33,9.575,6.981,0.57,6.889,0.57
"42325",0.844,10.677,9.031,6.606,4.409,2.463,14.871,5.54,1.46,3.106,0.844
"42326",-0.161,8.374,8.825,4.191,4.322,-2.847,14.472,1.893,7.096,3.091,-2.847
"42327",5.245,7.061,10.454,0.181,5.039,-1.747,13.434,2.133,8.394,2.291,-1.747
"42328",5.749,6.508,11.449,-0.867,2.728,-1.37,13.811,0.773,7.021,2.098,-1.37
"42329",10.505,7.193,13.307,5.257,1.212,-0.686,15.294,4.548,3.938,1.554,-0.686
"42330",6.162,9.828,10.645,5.614,-0.316,-0.984,13.172,1.839,1.347,1.733,-0.984
"42331",4.772,8.535,9.741,8.278,-0.22,1.686,10.789,1.677,1.402,5.511,-0.22
"42332",6.9,9.479,9.036,7.735,-2.24,-2.956,8.237,3.653,1.13,5.947,-2.956
"42333",2.694,8.408,4.777,7.541,0.382,-1.522,6.757,2.958,2.082,3.332,-1.522
"42334",1.038,10.605,7.529,0.796,-3.681,-2.056,9.676,4.098,5.609,0.267,-3.681
"42335",4.598,10.911,7.263,1.863,-1.841,-0.029,10.277,7.541,4.707,4.531,-1.841
"42336",9.537,7.661,6.817,0.925,-4.244,5.82,9.047,4.332,3.001,1.354,-4.244
"42337",7.534,7.731,8.308,1.002,-3.494,0.925,7.479,7.088,-0.017,1.073,-3.494
"42338",6.051,8.963,11.415,1.568,-3.276,-0.556,2.397,11.789,7.389,0.11,-3.276
"42339",3.693,9.566,10.869,-2.51,-3.015,-1.079,2.258,11.002,8.669,-1.352,-3.015
"42340",7.487,5.346,8.413,-0.307,-3.763,1.748,-1.453,9.993,9.149,-3.279,-3.763
"42341",2.59,10.151,2.674,3.199,-2.645,4.934,-0.017,7.778,8.227,-2.026,-2.645
"42342",0.51,0.65,5.264,5.531,-1.925,-1.263,-4.663,11.793,5.277,5.266,-4.663
"42343",0.333,3.427,3.922,2.834,-1.4,5.114,-6.692,12.199,9.356,8.355,-6.692
"42344",-2.154,5.942,3.877,5.83,4.697,2.765,3.447,7.512,11.088,7.412,-2.154
"42345",0.93,7.593,5.122,2.386,2.641,-0.091,4.662,10.738,9.146,6.393,-0.091
"42346",1.906,6.659,2.483,2.125,1.45,0.456,0.469,4.75,4.638,6.443,0.456
"42347",0.405,4.03,1.366,3.225,0.445,-2.041,-1.698,2.717,-1.117,0.991,-2.041
"42348",6.671,7.216,0.998,2.651,5.54,-2.808,-1.656,2.347,3.313,2.12,-2.808
"42349",6.966,10.476,-1.838,6.746,3.287,-2.234,-1.843,2.734,-1.915,2.242,-2.234
"42350",8.099,10.444,1.495,8.564,6.438,-2.202,0.619,3.867,-2.256,2.252,-2.256
"42351",2.531,7.884,0.871,6.833,7.156,-3.132,-5.516,4.296,4.682,-0.127,-5.516
"42352",0.988,-0.014,1.483,1.095,3.311,-1.972,-7.859,4.031,5.511,2.424,-7.859
"42353",1.362,5.252,0.728,-2.618,2.1,-2.107,-6.922,3.988,2.239,6.979,-6.922
"42354",11.968,2.531,-1.77,2.78,0.932,-2.695,-7.135,4.787,7.431,6.243,-7.135
"42355",7.657,-0.945,0.035,5.427,3.134,-2.569,-1.856,7.564,8.591,2.882,-2.569
"42356",5.732,-0.235,7.053,-2.581,0.159,-1.463,2.493,5.419,9.536,3.615,-2.581
"42357",3.721,2.525,1.318,2.889,-1.073,3.863,-7.433,2.916,9.023,-0.338,-7.433
"42358",7.704,0.431,-4.178,0.5,-3.797,-0.917,-7.765,4.657,5.92,0.34,-7.765
"42359",8.911,-0.81,-2.444,-1.781,-5.358,4.037,-11.875,-1.047,2.547,3.626,-11.875
"42360",8.372,0.019,3.404,-1.195,-1.507,4.086,-4.98,-1.04,-2.886,6.34,-4.98
"42361",2.086,-2.059,1.428,-4.595,3.206,3.37,0.944,4.782,-0.48,1.985,-4.595
"42362",0.478,-2.169,1.534,-4.992,6.283,0.94,3.568,0.36,0.713,-1.986,-4.992
"42363",4.704,-0.127,2.538,-7.253,5.815,3.987,9.099,1.654,1.384,-1.839,-7.253
"42364",6.689,1.106,2.702,-5.561,-1.098,0.587,9.56,8.549,0.723,-2.514,-5.561
"42365",6.57,7.817,8.024,-2.995,-6.24,0.545,9.642,13.558,-6.998,-0.889,-6.998
"42366",8.761,9.346,-0.319,-0.937,-3.726,1.706,8.228,11.581,-1.888,7.306,-3.726
"42367",6.054,9.35,0.192,3.221,3.085,4.555,6.534,9.248,5.437,1.767,0.192
"42368",3.041,5.657,4.438,-0.919,9.69,5.464,3.844,9.737,7.858,4.336,-0.919
"42369",2.215,6.624,2.456,3.871,3.932,7.809,5.433,6.752,7.957,9.573,2.215
"42370",0.902,4.026,-2.17,6.526,-0.133,8.935,6.178,8.84,6.024,11.077,-2.17
"42371",1.892,2.897,1.634,-0.103,0.142,9.934,7.468,12.093,-0.248,10.748,-0.248
"42372",1.398,3.276,-4.854,2.997,3.353,6.536,9.431,12.114,-3.85,3.613,-4.854
"42373",7.807,1.943,-3.524,5.4,5.232,0.919,3.441,11.756,-4.703,4.848,-4.703
"42374",7.958,7.688,-3.038,6.436,-1.599,7.427,2.819,4.558,1.175,5.378,-3.038
"42375",4.091,-1.492,-2.589,5.512,-0.186,7.273,7.252,1.661,3.275,4.62,-2.589
"42376",3.763,2.167,-1.979,1.731,-1.613,-0.642,3.47,0.183,4.844,4.084,-1.979
"42377",7.28,4.765,-1.218,3.205,1.018,2.45,1.07,2.499,7.597,4.196,-1.218
"42378",8.088,5.668,-2.356,1.896,6.176,-1.886,2.263,0.07,4.165,-1.468,-2.356
"42379",3.635,2.752,3.222,4.968,-0.377,-1.474,0.79,-0.384,2.335,-0.736,-1.474
"42380",7.099,6.589,3.306,5.39,1.412,-2.24,3.139,0.941,1.644,-1.252,-2.24
"42381",10.351,5.864,1.845,3.332,4.231,-1.568,-1.726,0.711,-0.35,-1.609,-1.726
"42382",13.257,4.663,4.673,5.905,5.259,5.997,0.507,0.617,-1.059,2.156,-1.059
"42383",9.805,7.906,7.51,1.61,1.448,7.333,3.3,3.788,3.372,6.496,1.448
"42384",6.556,0.412,8.005,-2.008,5.53,9.359,7.6,4.601,0.012,2.595,-2.008
"42385",5.77,1.761,3.252,-2.71,2.946,3.763,7.648,3.785,-4.955,4.614,-4.955
"42386",5.244,3.443,1.904,-0.651,3.076,6.682,6.718,0.135,-4.068,2.442,-4.068
"42387",5.882,5.302,-2.126,0.562,2.476,6.734,8.463,2.574,-1.601,4.69,-2.126
"42388",4.194,6.091,-3.57,1.988,4.775,3.115,10.496,5.392,1.774,3.296,-3.57
"42389",4.786,2.811,-4.443,4.845,4.172,7.524,5.721,5.721,3.542,3.043,-4.443
"42390",6.539,3.327,-5.599,2.429,3.547,1.619,4.386,6.579,1.98,4.808,-5.599
"42391",7.569,3.92,-4.725,5.761,0.508,1.899,2.196,6.7,-1.174,2.304,-4.725
"42392",7.264,4.548,-6.486,4.934,1.219,2.25,4.451,7.202,0.902,3.371,-6.486
"42393",7.114,1.804,-5.162,3.973,3.595,1.859,4.099,8.556,-0.373,1.853,-5.162
"42394",5.132,4.365,-3.083,6.678,5.213,0.835,-1.154,9.865,-2.082,1.009,-3.083
"42395",7.016,3.924,1.504,7.379,4.179,-1.026,3.304,9.835,-1.702,-1.07,-1.702
"42396",6.177,4.814,2.535,6.219,3.031,-1.393,5.83,10.562,0.027,-0.765,-1.393
"42397",6.978,7.172,2.997,2.316,0.452,-0.789,10.953,10.873,5.806,7.649,-0.789
"42398",2.868,1.865,-0.548,-0.595,1.054,-0.374,5.359,9.366,9.08,8.784,-0.595
"42399",2.333,4.241,1.927,0.044,0.217,-0.831,6.488,11.741,7.61,5.872,-0.831
"42400",2.937,3.223,3.268,1.361,1.378,-0.372,5.505,2.402,6.203,7.921,-0.372
"42401",1.444,2.892,-0.084,3.779,-1.017,0.259,4.562,9.982,3.055,6.4,-1.017
"42402",1.656,1.199,-1.164,5.134,2.537,-1.414,4.709,3.814,7.383,0.167,-1.414
"42403",1.716,3.914,-0.579,8.773,1.171,1.523,7.718,3.292,8.937,0.015,-0.579
"42404",7.297,2.798,-4.003,7.815,4.382,9.103,11.325,2.461,11.66,0.435,-4.003
"42405",2.286,1.268,-3.831,3.548,3.312,12.495,7.929,4.749,2.958,-0.835,-3.831
"42406",0.288,3.706,-2.313,4.894,3.388,10.092,7.455,7.85,6.689,6.209,-2.313
"42407",4.805,3.569,-2.332,8.815,5.452,-0.57,3.125,3.639,8.073,6.954,-2.332
"42408",8.308,3.41,-3.409,3.561,2.817,3.3,0.53,3.762,5.415,5.921,-3.409
"42409",7.393,2.546,1.226,4.553,4.292,0.476,8.17,4.274,7.019,2.971,0.476
"42410",4.798,1.734,7.459,1.551,4.062,1.377,11.357,6.317,10.231,2.218,1.377
"42411",3.643,3.512,10.509,4.596,-0.075,1.977,10.919,7.252,12.286,2.468,-0.075
"42412",-0.407,5.193,10.044,8.035,-1.143,-3.101,8.689,3.05,10.94,4.818,-3.101
"42413",5.136,2.934,10.027,7.401,0.211,-2.085,8.361,3.403,11.01,4.666,-2.085
"42414",0.842,4.528,9.605,6.533,-3.476,1.372,11.282,1.368,4.753,6.48,-3.476
"42415",-0.016,7.674,7.539,3.213,-2.871,3.191,8.178,3.49,7.178,-2.108,-2.871
"42416",-2.365,8.01,5.206,4.098,-1.211,2.187,0.714,2.369,6.519,-3.027,-3.027
"42417",-0.63,6.907,-0.647,2.234,-0.849,8.625,1.882,0.067,2.123,-3.829,-3.829
"42418",2.999,7.88,3.166,-3.175,-0.478,2.105,5.867,2.403,3.28,-4.291,-4.291
"42419",5.101,6.403,6.744,-2.071,0.675,1.548,7.387,7.534,3.067,-1.997,-2.071
"42420",4.781,8.211,0.574,-0.094,5.676,0.992,7.201,1.682,2.346,0.016,-0.094
"42421",4.566,5.441,0.303,4.093,3.02,-0.292,3.964,2.128,0.547,-1.824,-1.824
"42422",8.014,3.953,1.684,8.297,5.277,-0.345,2.375,1.69,-1.518,4.759,-1.518
"42423",5.972,2.039,3.641,7.902,7.57,0.02,4.485,4.894,0.391,2.964,0.02
"42424",5.269,1.367,0.988,7.962,4.088,0.257,11.51,4.694,0.581,1.422,0.257
"42425",5.666,7.126,-2.836,9.064,7.705,2.155,14.193,9.491,2.659,5.691,-2.836
"42426",4.437,2.621,3.066,9.608,8.729,2.598,13.369,9.004,3.475,6.091,2.598
"42427",6.01,4.298,3.53,8.336,6.179,3.515,7.049,1.422,2.834,2.551,1.422
"42428",3.378,6.956,0.003,8.651,7.226,4.442,3.73,2.413,3.52,3.825,0.003
"42429",3.591,7.116,0.071,7.413,7.826,8.748,3.706,2.36,0.131,4.028,0.071
"42430",4.836,6.088,-2.335,6.883,10.851,6.284,4.004,4.519,5.169,6.519,-2.335
"42431",6.524,7.117,-2.033,6.584,10.568,7.944,3.664,5.913,8.403,4.766,-2.033
"42432",2.579,2.617,-0.44,7.196,11.726,7.016,4.785,10.162,8.116,2.083,-0.44
"42433",1.182,5.529,-1.898,8.519,9.589,7.711,2.569,6.562,5.556,5.278,-1.898
"42434",0.858,9.276,-0.093,7.356,9.592,1.916,-0.611,9.584,6.466,10.047,-0.611
"42435",1.578,5.059,2.866,6.128,10.348,2.009,1.193,7.729,3.166,5.53,1.193
"42436",0.564,3.88,3.246,6.623,7.8,0.33,-1.295,3.611,4.931,1.164,-1.295
"42437",-0.555,1.768,1.337,7.392,7.925,4.407,-5.921,8.413,8.381,6.14,-5.921
"42438",3.766,2.657,0.137,1.937,8.427,5.602,0.379,6.687,6.497,4.903,0.137
"42439",2.809,7.696,0.906,3.685,7.938,5.941,4.704,6.655,6.577,5.868,0.906
"42440",6.984,8.706,-0.638,3.939,4.53,4.603,4.574,5.628,7.932,3.908,-0.638
"42441",1.204,5.314,0.619,6.21,4.783,2.151,6.161,5.654,8.527,3.086,0.619
"42442",-0.537,6.103,2.181,6.608,9.035,3.336,10.082,8.965,2.334,5.284,-0.537
"42443",4.19,4.502,2.879,7.401,4.133,-0.168,8.662,10.692,4.306,3.224,-0.168
"42444",1.785,0.978,3.505,5.645,3.598,5.92,4.705,13.524,2.94,5.164,0.978
"42445",1.672,3.929,6.82,6.594,5.359,5.838,6.549,10.412,2.633,2.036,1.672
"42446",4.449,5.921,2.701,4.859,9.456,8.578,6.558,12.484,6.105,3.498,2.701
"42447",6.921,5.272,3.736,5.263,5.546,7.678,5.478,12.071,4.459,3.481,3.481
"42448",6.858,7.976,0.766,1.919,3.916,7.215,1.906,9.515,6.44,5.666,0.766
"42449",7.675,5.589,-0.966,2.159,5.004,8.598,0.901,10.172,5.357,5.793,-0.966
"42450",6.716,2.031,4.089,8.041,6.57,8.373,2.747,4.109,2.248,6.125,2.031
"42451",6.644,3.202,8.362,8.148,6.223,6.72,-0.058,6.61,4.915,4.629,-0.058
"42452",5.15,5.077,9.043,10.954,2.458,4.635,1.101,12.469,7.407,5.142,1.101
"42453",6.163,7.395,6.653,9.926,1.381,5.293,2.207,13.648,6.494,7.97,1.381
"42454",6.323,6.388,3.589,7.404,5.523,5.471,0.571,10.434,1.031,4.73,0.571
"42455",2.454,6.379,3.416,0.404,5.272,6.879,4.219,10.198,7.604,6.352,0.404
"42456",3.688,5.249,3.384,3.937,6.239,7.237,3.369,7.911,8.192,1.234,1.234
"42457",5.976,7.361,3.24,2.545,7.761,6.896,6.173,4.137,1.881,-0.289,-0.289
"42458",5.279,10.062,0.858,6.137,2.329,5.457,6.243,1.199,1.959,2.164,0.858
"42459",9.749,8.363,4.64,6.188,1.517,5.337,10.351,3.133,2.064,3.603,1.517
"42460",10.975,7.511,3.372,0.163,4.38,6.433,7.605,5.592,1.989,5.426,0.163
"42461",12.647,8.335,3.779,1.553,7.109,3.697,6.944,2.776,7.738,3.015,1.553
"42462",6.729,6.949,4.101,1.606,12.327,1.732,8.122,3.994,3.042,3.682,1.606
"42463",0.151,6.646,3.038,0.203,3.171,2.638,8.932,6.193,1.165,3.828,0.151
"42464",-0.456,4.632,1.462,1.921,4.446,2.233,3.675,5.13,0.222,2.172,-0.456
"42465",1.927,9.73,-1.428,2.966,2.274,0.552,5.378,6.651,4.403,2.97,-1.428
"42466",-1.135,5.368,-0.018,1.169,2.258,3.163,6.167,8.055,1.141,3.354,-1.135
"42467",-2.751,3.277,-1.861,1.574,2.474,-0.729,6.149,6.218,3.193,4.204,-2.751
"42468",-1.069,8.532,-1.343,1.821,3.746,0.419,5.311,7.387,-0.244,8.041,-1.343
"42469",-1.053,13.021,-0.902,4.454,6.126,5.618,4.219,5.491,0.555,5.159,-1.053
"42470",-0.905,11.68,-1.082,4.748,8.155,5.257,4.386,8.23,3.919,4.781,-1.082
"42471",2.46,7.081,-3.177,6.48,4.945,3.732,4.04,9.777,0.631,3.955,-3.177
"42472",4.848,5.264,1.791,2.419,3.63,2.198,8.469,5.779,1.488,2.336,1.488
"42473",3.307,7.461,-0.681,7.997,5.04,1.435,5.113,6.275,5.982,5.883,-0.681
"42474",5.136,9.385,2.593,7.762,4.715,5.496,4.389,2.231,7.441,2.897,2.231
"42475",4.277,9.074,2.204,5.903,6.826,5.691,5.527,-1.042,1.266,4.331,-1.042
"42476",2.584,8.535,4.085,1.573,9.897,7.382,5.572,1.118,1.936,7.65,1.118
"42477",0.378,7.587,6.066,5.17,7.517,5.411,2.043,1.919,4.094,6.328,0.378
"42478",2.182,3.125,2.85,6.211,9.514,6.819,2.141,1.593,6.356,4.6,1.593
"42479",0.35,3.713,1.573,0.174,5.586,4.147,4.477,3.023,5.407,6.016,0.174
"42480",3.944,2.846,1.738,4.003,10.972,6.445,2.995,4.674,6.014,4.77,1.738
"42481",6.486,4.487,3.487,3.5,8.476,4.022,4.69,4.149,4.294,4.917,3.487
"42482",4.935,5.588,5.849,8.378,9.117,8.102,5.332,4.518,5.696,6.434,4.518
"42483",4.31,4.956,3.319,0.542,5.171,7.563,5.594,7.823,2.313,4.653,0.542
"42484",5.509,5.445,2.675,2.322,7.74,9.472,6.421,3.618,3.271,5.902,2.322
"42485",5.008,7.171,0.253,3.955,10.422,8.954,1.735,8.282,6.396,5.757,0.253
"42486",4.446,7.311,2.966,6.333,7.739,7.712,5.376,10.901,8.434,4.394,2.966
"42487",6.452,7.814,2.134,4.291,8.459,7.738,7.298,11.137,8.701,5.101,2.134
"42488",8.676,4.133,5.243,4.152,11.09,9.674,8.072,10.209,8.526,7.301,4.133
"42489",11.256,5.059,7.71,6.912,13.703,8.328,6.077,8.321,4.641,7.318,4.641
"42490",9.958,17.137,10.505,12.141,10.361,7.762,5.902,8.513,6.707,7.854,5.902
